year,month,country,region,avg_temp_c,precipitation_mm,air_quality_index,uv_index,malaria_cases,dengue_cases,population_density,healthcare_budget,data_type,malaria_lag_1,malaria_lag_2,dengue_lag_1,dengue_lag_2,rainfall_lag_1,temp_lag_1,quarter,log_malaria,log_dengue
2023,3,Mali,East,31.130698080000567,250.67655664108565,14.35861485417304,10.331932310098482,31371,1474,239,2125,real,26691.0,33703.0,941.0,1128.0,300.8738100314828,32.54033959980654,1,10.353671054332557,7.29641326877392
2023,4,Mali,East,34.01534003248972,305.5128404431332,21.591691031979167,9.361758630676714,37419,1391,239,2125,real,31371.0,26691.0,1474.0,941.0,250.67655664108565,31.130698080000567,2,10.529960599828081,7.238496840894365
2023,5,Mali,East,25.2775551068947,349.88743346387514,66.71026996267747,9.404573258232064,30034,1445,239,2125,real,37419.0,31371.0,1391.0,1474.0,305.5128404431332,34.01534003248972,2,10.310118647284261,7.27655640271871
2023,6,Mali,East,24.635342339589943,337.4479634264613,29.06315083793436,12.0,46593,1322,239,2125,real,30034.0,37419.0,1445.0,1391.0,349.88743346387514,25.2775551068947,2,10.749227056459247,7.187657164114956
2023,7,Mali,East,19.15546723185111,283.48298912694844,40.23230509355365,12.0,46320,1545,239,2125,real,46593.0,30034.0,1322.0,1445.0,337.4479634264613,24.635342339589943,3,10.743350700960299,7.343426229147367
2023,8,Mali,East,17.68420683467519,286.0924720520304,54.53864637369868,7.717027882151143,45454,1318,239,2125,real,46320.0,46593.0,1545.0,1322.0,283.48298912694844,19.15546723185111,3,10.724478104555958,7.1846291527173145
2023,9,Mali,East,14.856508573692468,326.62903291848124,34.46558367410208,12.0,57138,2084,239,2125,real,45454.0,46320.0,1318.0,1545.0,286.0924720520304,17.68420683467519,3,10.953242174756578,7.642524134232902
2023,10,Mali,East,18.46994902641292,343.8072842364608,53.70233647520587,9.777446199683215,63208,2443,239,2125,real,57138.0,45454.0,2084.0,1318.0,326.62903291848124,14.856508573692468,4,11.054201975059602,7.8013913202914855
2023,11,Mali,East,15.682417351053688,230.45693235450383,0.0,10.524268283501469,38974,1411,239,2125,real,63208.0,57138.0,2443.0,2084.0,343.8072842364608,18.46994902641292,4,10.570675693925978,7.252762418053187
2023,12,Mali,East,24.416902575788093,275.75991733291005,32.31852980956424,8.157976095582828,29222,1563,239,2125,real,38974.0,63208.0,1411.0,2443.0,230.45693235450383,15.682417351053688,4,10.282711349439065,7.355001921105257
2024,1,Mali,East,26.48025353887464,319.692112971426,52.2889850804547,12.000740947804198,42722,1600,239,2125,synthetic,29222.0,38974.0,1563.0,1411.0,275.75991733291005,24.416902575788093,1,10.662492695887538,7.3783837129967145
2024,2,Mali,East,31.38750996761321,292.9306549127213,39.47951906938446,11.005280104050527,36968,1358,239,2125,synthetic,42722.0,29222.0,1600.0,1563.0,319.692112971426,26.48025353887464,1,10.517835002606233,7.214504414151143
2024,3,Mali,East,26.54861720114309,274.35780426703826,52.190869065112814,10.77978655863763,39244,1016,239,2125,synthetic,36968.0,42722.0,1358.0,1600.0,292.9306549127213,31.38750996761321,1,10.577579326560913,6.92461239604856
2024,4,Mali,East,32.74408240402623,301.5595822640066,21.68968085214434,10.621264205489652,41759,1934,239,2125,synthetic,39244.0,36968.0,1016.0,1358.0,274.35780426703826,26.54861720114309,2,10.639694222556521,7.5678626054638825
2024,5,Mali,East,27.48791733047557,235.1057288660565,42.573237426256014,9.639375397364631,38027,1308,239,2125,synthetic,41759.0,39244.0,1934.0,1016.0,301.5595822640066,32.74408240402623,2,10.54607800947892,7.1770187659099
2024,6,Mali,East,20.32490234370257,341.33540722096734,41.27575873359348,11.039475690670256,43319,1279,239,2125,synthetic,38027.0,41759.0,1308.0,1934.0,235.1057288660565,27.48791733047557,2,10.676369701114927,7.154615356913663
2024,7,Mali,East,20.11905628709703,320.150584433854,37.33304780775045,11.97290479273484,47066,2085,239,2125,synthetic,43319.0,38027.0,1279.0,1308.0,341.33540722096734,20.32490234370257,3,10.759327397501066,7.643003635560718
2024,8,Mali,East,19.498749378318607,316.2599058978842,52.93575278443403,9.90138008781182,48072,2708,239,2125,synthetic,47066.0,43319.0,2085.0,1279.0,320.150584433854,20.11905628709703,3,10.78047596792754,7.904334842085095
2024,9,Mali,East,15.7064641046062,263.0617633947889,6.980311023882507,11.860683628091016,49028,2436,239,2125,synthetic,48072.0,47066.0,2708.0,2085.0,316.2599058978842,19.498749378318607,3,10.800167238761167,7.798523053625206
2024,10,Mali,East,16.025496073550098,278.8419560198192,61.8346512535698,12.301291966749138,47600,2291,239,2125,synthetic,49028.0,48072.0,2436.0,2708.0,263.0617633947889,15.7064641046062,4,10.7706090484022,7.73718007783463
2024,11,Mali,East,17.73061546755849,208.7175128507239,44.58728254765563,12.03399093944271,35169,1702,239,2125,synthetic,47600.0,49028.0,2291.0,2436.0,278.8419560198192,16.025496073550098,4,10.467948725468029,7.440146680662688
2024,12,Mali,East,23.60218723240182,176.3868327638723,56.204873839671976,14.349166844802646,29888,1387,239,2125,synthetic,35169.0,47600.0,1702.0,2291.0,208.7175128507239,17.73061546755849,4,10.305245798712965,7.23561914106675
2025,1,Mali,East,25.565515680882964,280.6755867817176,47.32942030988528,11.991360092303202,31153,1443,239,2125,synthetic,29888.0,35169.0,1387.0,1702.0,176.3868327638723,23.60218723240182,1,10.34669792688655,7.275172319452771
2025,2,Mali,East,33.21826637921546,293.0095100029637,21.95420983734321,10.01132228126388,38320,1386,239,2125,synthetic,31153.0,29888.0,1443.0,1387.0,280.6755867817176,25.565515680882964,1,10.553753327777704,7.234898420314831
2025,3,Mali,East,32.47662070045906,217.1868972921941,46.76406123206372,12.18279548365468,28402,1545,239,2125,synthetic,38320.0,31153.0,1386.0,1443.0,293.0095100029637,33.21826637921546,1,10.254250052373257,7.343426229147367
2025,4,Mali,East,31.605463821661075,268.3969253370816,26.861259293809347,6.741324453994353,43253,1602,239,2125,synthetic,28402.0,38320.0,1545.0,1386.0,217.1868972921941,32.47662070045906,2,10.674844993632634,7.3796321526095525
2025,5,Mali,East,28.074689819692864,244.04569904913672,59.61215039533696,9.121376790704412,47669,1486,239,2125,synthetic,43253.0,28402.0,1602.0,1545.0,268.3969253370816,31.605463821661075,2,10.772057548198871,7.304515946460155
2025,6,Mali,East,20.478703836336305,332.54979778823395,33.67966466618757,10.885803626281948,36954,1644,239,2125,synthetic,47669.0,43253.0,1486.0,1602.0,244.04569904913672,28.074689819692864,2,10.517456235218987,7.405495663199472
2025,7,Mali,East,22.20223873484853,278.0711233508291,45.9498561532949,12.015785399823066,41637,1368,239,2125,synthetic,36954.0,47669.0,1644.0,1486.0,332.54979778823395,20.478703836336305,3,10.636768490835719,7.221835825288449
2025,8,Mali,East,18.2900564535373,319.4841537904467,51.7858195115734,8.731293879566891,40366,1543,239,2125,synthetic,41637.0,36954.0,1368.0,1644.0,278.0711233508291,22.20223873484853,3,10.605767898477295,7.342131730584722
2025,9,Mali,East,17.248451412267762,298.025178298155,39.14224847967324,11.561213701604435,38535,1526,239,2125,synthetic,40366.0,41637.0,1543.0,1368.0,319.4841537904467,18.2900564535373,3,10.559348148310058,7.3310603052186325
2025,10,Mali,East,18.10514206565349,300.9764322892831,51.27284257540724,13.584212362798857,36680,1348,239,2125,synthetic,38535.0,40366.0,1526.0,1543.0,298.025178298155,17.248451412267762,4,10.510014188812299,7.207118856207756
2025,11,Mali,East,19.25636977468073,232.97173969663325,0.0,10.877127529263204,30923,1324,239,2125,synthetic,36680.0,38535.0,1348.0,1526.0,300.9764322892831,18.10514206565349,4,10.339287860440365,7.1891677384203225
2025,12,Mali,East,24.324986348281623,398.2718270015624,49.49838343498229,10.438270647735765,38747,1530,239,2125,synthetic,30923.0,36680.0,1324.0,1348.0,232.97173969663325,19.25636977468073,4,10.564834420546276,7.333676395657684
2020,3,Mauritania,West,32.349497238297374,370.23425114944615,90.6460111222888,12.0,10054,476,185,506,real,9869.0,7925.0,455.0,542.0,375.2411626697436,35.90320212273959,1,9.215825302206753,6.1675164908883415
2020,4,Mauritania,West,37.22409386077332,304.8742104556293,85.3515314385331,12.0,8264,622,185,506,real,10054.0,9869.0,476.0,455.0,370.23425114944615,32.349497238297374,2,9.019785010255125,6.434546518787453
2020,5,Mauritania,West,30.53050816270065,218.2985764576185,117.55011389060375,12.0,9071,584,185,506,real,8264.0,10054.0,622.0,476.0,304.8742104556293,37.22409386077332,2,9.112948025967533,6.371611847231857
2020,6,Mauritania,West,29.892116106118053,236.48809095161585,48.74850131301771,12.0,11534,672,185,506,real,9071.0,8264.0,584.0,622.0,218.2985764576185,30.53050816270065,2,9.353141170607854,6.511745329644728
2020,7,Mauritania,West,26.93192035995612,376.9030768642186,88.7855323036148,12.0,10262,791,185,506,real,11534.0,9071.0,672.0,584.0,236.48809095161585,29.892116106118053,3,9.236300473645715,6.674561391814426
2020,8,Mauritania,West,23.97603139885713,383.658346412996,59.99995968525877,9.897829969107988,13367,718,185,506,real,10262.0,11534.0,791.0,672.0,376.9030768642186,26.93192035995612,3,9.50061907027523,6.577861357721047
2020,9,Mauritania,West,18.5554987792952,303.6348807867826,104.07124768682245,12.0,12667,818,185,506,real,13367.0,10262.0,718.0,791.0,383.658346412996,23.97603139885713,3,9.44683440765853,6.70808408385307
2020,10,Mauritania,West,23.32746065267008,314.72301896676595,80.14274236817684,12.0,11310,634,185,506,real,12667.0,13367.0,818.0,718.0,303.6348807867826,18.5554987792952,4,9.33353098253138,6.453624998892692
2020,11,Mauritania,West,25.14390367505072,286.4681042880879,61.460259262652286,10.96547169627524,10997,579,185,506,real,11310.0,12667.0,634.0,818.0,314.72301896676595,23.32746065267008,4,9.30546871706776,6.363028103540465
2020,12,Mauritania,West,29.910903433615395,193.37491569624825,88.10823598278093,12.0,8047,483,185,506,real,10997.0,11310.0,579.0,634.0,286.4681042880879,25.14390367505072,4,8.99317889233952,6.182084906716632
2021,1,Mauritania,West,31.95994291970704,356.3280756714377,34.07105509413395,11.913341764363194,7230,368,185,506,real,8047.0,10997.0,483.0,579.0,193.37491569624825,29.910903433615395,1,8.886132618174951,5.910796644040527
2021,2,Mauritania,West,37.578982285362734,224.19975121782457,83.43152237667829,12.0,8720,504,185,506,real,7230.0,8047.0,368.0,483.0,356.3280756714377,31.95994291970704,1,9.073489189226986,6.22455842927536
2021,3,Mauritania,West,35.20917154608006,237.36393497330351,70.23634947514988,12.0,8437,597,185,506,real,8720.0,7230.0,504.0,368.0,224.19975121782457,37.578982285362734,1,9.040500592684284,6.393590753950631
2021,4,Mauritania,West,37.33504248313758,302.26573416794537,85.80704413860127,12.0,10866,724,185,506,real,8437.0,8720.0,597.0,504.0,237.36393497330351,35.20917154608006,2,9.293485953062852,6.586171654854675
2021,5,Mauritania,West,34.36398878335668,310.5176567979128,51.948269413641,12.0,11659,722,185,506,real,10866.0,8437.0,724.0,597.0,302.26573416794537,37.33504248313758,2,9.363919459904483,6.583409222158765
2021,6,Mauritania,West,26.56279258485624,332.9909531918107,74.28764579282854,12.0,13349,1039,185,506,real,11659.0,10866.0,722.0,724.0,310.5176567979128,34.36398878335668,2,9.499271663828395,6.946975992135418
2021,7,Mauritania,West,26.07638595983021,297.3961940131022,73.20126917342826,12.0,13232,888,185,506,real,13349.0,11659.0,1039.0,722.0,332.9909531918107,26.56279258485624,3,9.49046898877305,6.790097235513905
2021,8,Mauritania,West,22.167177299839025,285.768322770469,64.8505177496874,10.317200190865584,10443,734,185,506,real,13232.0,13349.0,888.0,1039.0,297.3961940131022,26.07638595983021,3,9.25378292981902,6.5998704992128365
2021,9,Mauritania,West,18.68977071332549,290.3649370101052,92.05358983126328,12.0,13323,816,185,506,real,10443.0,13232.0,734.0,888.0,285.768322770469,22.167177299839025,3,9.49732219931357,6.705639094860003
2021,10,Mauritania,West,19.331745321522863,234.308350448442,77.51268030512006,12.0,11116,765,185,506,real,13323.0,10443.0,816.0,734.0,290.3649370101052,18.68977071332549,4,9.316230747233615,6.641182169740591
2021,11,Mauritania,West,26.61161690517568,320.536603192213,49.11335746462866,12.0,9566,656,185,506,real,11116.0,13323.0,765.0,816.0,234.308350448442,19.331745321522863,4,9.166074955678168,6.487684018484611
2021,12,Mauritania,West,27.14964677205001,372.41292486176553,103.36266583510972,12.0,8693,527,185,506,real,9566.0,11116.0,656.0,765.0,320.536603192213,26.61161690517568,4,9.070388411548738,6.269096283706261
2022,1,Mauritania,West,30.66035223087682,279.54551658474986,78.46988484568217,12.0,6821,424,185,506,real,8693.0,9566.0,527.0,656.0,372.41292486176553,27.14964677205001,1,8.82790796297859,6.052089168924417
2022,2,Mauritania,West,33.52891142091723,254.4810423125276,101.5404978797586,12.0,6985,492,185,506,real,6821.0,8693.0,424.0,527.0,279.54551658474986,30.66035223087682,1,8.851663425366777,6.20050917404269
2022,3,Mauritania,West,35.3423128805585,264.06884635918345,50.36463512001953,12.0,8016,513,185,506,real,6985.0,6821.0,492.0,424.0,254.4810423125276,33.52891142091723,1,8.989319566042951,6.2422232654551655
2022,4,Mauritania,West,36.98511196979108,283.00685494588055,78.75682132449654,12.0,10725,802,185,506,real,8016.0,6985.0,513.0,492.0,264.06884635918345,35.3423128805585,2,9.280425979542871,6.688354713946762
2022,5,Mauritania,West,31.91983240471801,296.7290427897562,86.89732744062468,12.0,8738,585,185,506,real,10725.0,8016.0,802.0,513.0,283.00685494588055,36.98511196979108,2,9.075551045627543,6.373319789577012
2022,6,Mauritania,West,27.3346036964362,247.8736349660843,66.39689657918868,12.0,12287,604,185,506,real,8738.0,10725.0,585.0,802.0,296.7290427897562,31.91983240471801,2,9.416378455387454,6.405228458030842
2022,7,Mauritania,West,21.57487144323926,220.3848948512369,73.56831946196856,12.0,8565,580,185,506,real,12287.0,8738.0,604.0,585.0,247.8736349660843,27.3346036964362,3,9.055556158175316,6.364750756851911
2022,8,Mauritania,West,23.40772782524618,356.8014362994568,63.8080544046818,12.0,13019,784,185,506,real,8565.0,12287.0,580.0,604.0,220.3848948512369,21.57487144323926,3,9.47424191576256,6.665683717782408
2022,9,Mauritania,West,20.4190865032716,241.36950693973915,37.05172410486786,12.0,12265,711,185,506,real,13019.0,8565.0,784.0,580.0,356.8014362994568,23.40772782524618,3,9.414586486185929,6.568077911411976
2022,10,Mauritania,West,21.82019191735773,351.38482626866016,98.37715158033812,12.0,12975,965,185,506,real,12265.0,13019.0,711.0,784.0,241.36950693973915,20.4190865032716,4,9.470856776355195,6.873163834212518
2022,11,Mauritania,West,26.263945249041384,333.63866385454014,52.70055868989839,12.0,10574,690,185,506,real,12975.0,12265.0,965.0,711.0,351.38482626866016,21.82019191735773,4,9.266248003914479,6.53813982376767
2022,12,Mauritania,West,28.788006322717333,339.3878964622064,80.64137064722256,12.0,8796,565,185,506,real,10574.0,12975.0,690.0,965.0,333.63866385454014,26.263945249041384,4,9.082166033252674,6.338594078203183
2023,1,Mauritania,West,26.852389616913523,322.4852130462444,54.45172855046869,8.683360354087483,8887,505,185,506,real,8796.0,10574.0,565.0,690.0,339.3878964622064,28.788006322717333,1,9.092457331319466,6.226536669287466
2023,2,Mauritania,West,35.69379009836973,274.6591582449772,12.819753906532878,12.0,9752,666,185,506,real,8887.0,8796.0,505.0,565.0,322.4852130462444,26.852389616913523,1,9.185330208972015,6.502790045915623
2023,3,Mauritania,West,38.04142247278426,401.39996554010537,99.91886697473916,12.0,11100,610,185,506,real,9752.0,8887.0,666.0,505.0,274.6591582449772,35.69379009836973,1,9.314790473332646,6.415096959171596
2023,4,Mauritania,West,35.335661124668086,355.69830817018493,84.63293000029735,12.0,11277,712,185,506,real,11100.0,9752.0,610.0,666.0,401.39996554010537,38.04142247278426,2,9.330609204367127,6.569481420414296
2023,5,Mauritania,West,34.843544942846115,192.84896095893777,77.32054606500455,12.0,9473,681,185,506,real,11277.0,11100.0,712.0,610.0,355.69830817018493,35.335661124668086,2,9.156306483483696,6.525029657843462
2023,6,Mauritania,West,27.75695714267678,352.48169853733447,83.6615576405286,12.0,11326,796,185,506,real,9473.0,11277.0,681.0,712.0,192.84896095893777,34.843544942846115,2,9.334944535200714,6.680854678790215
2023,7,Mauritania,West,27.027972419654272,397.0619186592338,82.98507010652351,9.137495958385026,12935,802,185,506,real,11326.0,9473.0,796.0,681.0,352.48169853733447,27.75695714267678,3,9.467769401256943,6.688354713946762
2023,8,Mauritania,West,25.88659309848828,324.37816058475846,86.53496108341626,12.0,11037,848,185,506,real,12935.0,11326.0,802.0,796.0,397.0619186592338,27.027972419654272,3,9.309099143999447,6.744059186311348
2023,9,Mauritania,West,20.95239080882018,291.27282212694354,71.34810519954328,12.0,9020,715,185,506,real,11037.0,12935.0,848.0,802.0,324.37816058475846,25.88659309848828,3,9.107310471656639,6.573680166960646
2023,10,Mauritania,West,18.439121093011217,353.62696369902494,67.41723719526222,12.0,11220,686,185,506,real,9020.0,11037.0,715.0,848.0,291.27282212694354,20.95239080882018,4,9.325542301664866,6.532334292222349
2023,11,Mauritania,West,23.64356291408199,345.20478043871657,64.75104159510761,12.0,9456,646,185,506,real,11220.0,9020.0,686.0,715.0,353.62696369902494,18.439121093011217,4,9.154510487015513,6.472346294500901
2023,12,Mauritania,West,27.31272468372361,285.13683763963155,33.84665325240363,12.0,7350,595,185,506,real,9456.0,11220.0,646.0,686.0,345.20478043871657,23.64356291408199,4,8.902591637374087,6.39024066706535
2024,1,Mauritania,West,30.432491527859828,340.22455438189513,21.783678815201625,13.041384249553836,8586,528,185,506,synthetic,7350.0,9456.0,595.0,646.0,285.13683763963155,27.31272468372361,1,9.058004710672485,6.270988431858299
2024,2,Mauritania,West,36.73401293048054,430.7546017590113,81.11817939982254,11.759361432939704,9723,485,185,506,synthetic,8586.0,7350.0,528.0,595.0,340.22455438189513,30.432491527859828,1,9.182352335436015,6.186208623900494
2024,3,Mauritania,West,37.17428278312345,249.96002538201336,79.37322407884626,11.995223425532348,9329,592,185,506,synthetic,9723.0,8586.0,485.0,528.0,430.7546017590113,36.73401293048054,1,9.140990293841389,6.385194398997726
2024,4,Mauritania,West,37.69978497688787,295.6141213237412,82.74670732858547,11.990212362842176,8475,788,185,506,synthetic,9329.0,9723.0,592.0,485.0,249.96002538201336,37.17428278312345,2,9.04499391938819,6.670766320845874
2024,5,Mauritania,West,34.466926725493174,201.2613193863604,107.01156323280397,12.01355637858805,9348,615,185,506,synthetic,8475.0,9329.0,788.0,592.0,295.6141213237412,37.69978497688787,2,9.143024664691316,6.423246963533519
2024,6,Mauritania,West,26.775850463425183,219.28218306245063,41.91899840214457,12.014960443114893,9782,849,185,506,synthetic,9348.0,8475.0,615.0,788.0,201.2613193863604,34.466926725493174,2,9.18840146445743,6.745236349484362
2024,7,Mauritania,West,26.13001832955927,232.00853298406236,98.2403922193318,11.470614279249183,10871,898,185,506,synthetic,9782.0,9348.0,849.0,615.0,219.28218306245063,26.775850463425183,3,9.29394595583098,6.80128303447162
2024,8,Mauritania,West,24.60888945988237,347.1095558874585,59.29942463942618,11.579896820678265,9839,770,185,506,synthetic,10871.0,9782.0,898.0,849.0,232.00853298406236,26.13001832955927,3,9.1942109900463,6.647688373563329
2024,9,Mauritania,West,21.601233162346595,267.57949445803666,47.07645519156252,11.998742130799004,12184,783,185,506,synthetic,9839.0,10871.0,770.0,898.0,347.1095558874585,24.60888945988237,3,9.407960966059306,6.664409020350408
2024,10,Mauritania,West,16.910799877392737,398.7713426998989,78.82247401727535,11.995731189300528,13495,990,185,506,synthetic,12184.0,9839.0,783.0,770.0,267.57949445803666,21.601233162346595,4,9.510148624225804,6.898714534329988
2024,11,Mauritania,West,26.524708876181005,323.3259805022057,47.55354852839397,11.058519313721714,11503,714,185,506,synthetic,13495.0,12184.0,990.0,783.0,398.7713426998989,16.910799877392737,4,9.350450079960828,6.5722825426940075
2024,12,Mauritania,West,27.94823783916025,179.96711521762074,69.12480130484195,11.997272764302524,8353,480,185,506,synthetic,11503.0,13495.0,714.0,990.0,323.3259805022057,26.524708876181005,4,9.03049574505712,6.175867270105761
2025,1,Mauritania,West,29.412906032590985,335.716048078734,127.26498116302731,13.012947015406994,9350,472,185,506,synthetic,8353.0,11503.0,480.0,714.0,179.96711521762074,27.94823783916025,1,9.143238568435446,6.159095388491933
2025,2,Mauritania,West,39.97798507517532,286.02092888537527,74.18975258871576,11.493658212892544,9856,464,185,506,synthetic,9350.0,8353.0,472.0,480.0,335.716048078734,29.412906032590985,1,9.19593714166544,6.142037405587356
2025,3,Mauritania,West,33.89620552661471,274.6330051182501,77.06755223992204,11.994565752288665,8030,539,185,506,synthetic,9856.0,9350.0,464.0,472.0,286.02092888537527,39.97798507517532,1,8.991064332188461,6.29156913955832
2025,4,Mauritania,West,36.47918796035216,358.19312905122746,74.89097256283176,12.010915068519225,9199,581,185,506,synthetic,8030.0,9856.0,539.0,464.0,274.6330051182501,33.89620552661471,2,9.126958763037132,6.366470447731438
2025,5,Mauritania,West,32.21167313190054,233.11474279673925,45.25931120465566,11.992221833124091,9111,618,185,506,synthetic,9199.0,8030.0,581.0,539.0,358.19312905122746,36.47918796035216,2,9.117347505127018,6.428105272684596
2025,6,Mauritania,West,29.229774675523245,367.2165481132368,78.9664032061819,11.988709482287828,11269,654,185,506,synthetic,9111.0,9199.0,618.0,581.0,233.11474279673925,32.21167313190054,2,9.329899607033822,6.484635235635252
2025,7,Mauritania,West,22.228256970025644,380.5394919466799,77.8068424274046,10.744162743274703,11921,722,185,506,synthetic,11269.0,9111.0,654.0,618.0,367.2165481132368,29.229774675523245,3,9.386140711779872,6.583409222158765
2025,8,Mauritania,West,23.296926074657264,386.6274994468053,55.807485413818455,11.741116325118345,12134,648,185,506,synthetic,11921.0,11269.0,722.0,654.0,380.5394919466799,22.228256970025644,3,9.403849118160702,6.47543271670409
2025,9,Mauritania,West,20.052756546172443,247.1995763998016,103.26051968031942,11.99815097863557,10698,676,185,506,synthetic,12134.0,11921.0,648.0,722.0,386.6274994468053,23.296926074657264,3,9.277905558138606,6.517671272912275
2025,10,Mauritania,West,19.14036833642822,235.00000973355688,60.76541586611695,12.006060099513457,10354,792,185,506,synthetic,10698.0,12134.0,676.0,648.0,247.1995763998016,20.052756546172443,4,9.245224773829685,6.675823221634848
2025,11,Mauritania,West,22.611041880126947,364.5905826274664,58.55262753427117,11.690374567164495,10231,553,185,506,synthetic,10354.0,10698.0,792.0,676.0,235.00000973355688,19.14036833642822,4,9.23327534325868,6.317164686747284
2025,12,Mauritania,West,28.240726309757008,383.90424376254674,79.91313893760453,12.00150301761462,7793,574,185,506,synthetic,10231.0,10354.0,553.0,792.0,364.5905826274664,22.611041880126947,4,8.961109485898655,6.354370040797351
2020,3,Nigeria,North,33.333763884500705,181.7165928075711,31.465210617535256,12.0,36049,3198,187,3005,real,29350.0,27197.0,2001.0,2375.0,176.35700734780391,32.06951757445882,1,10.492662142713096,8.070593539949519
2020,4,Nigeria,North,32.049868159006735,174.97413086246007,22.03422922108303,10.5552033700973,48159,3108,187,3005,real,36049.0,29350.0,3198.0,2001.0,181.7165928075711,33.333763884500705,2,10.782284079982702,8.042056410058754
2020,5,Nigeria,North,27.02984089007379,204.51669652148823,13.050066966323849,10.126952764536966,44905,2825,187,3005,real,48159.0,36049.0,3108.0,3198.0,174.97413086246007,32.049868159006735,2,10.712326695092147,7.946617563244473
2020,6,Nigeria,North,27.54408784949591,350.6194658541029,51.21317914872285,12.0,75651,3609,187,3005,real,44905.0,48159.0,2825.0,3108.0,204.51669652148823,27.02984089007379,2,11.233899156408345,8.191463051326927
2020,7,Nigeria,North,22.9066657393341,118.92168364144412,16.613566966302933,9.739791127364413,67157,3886,187,3005,real,75651.0,44905.0,3609.0,2825.0,350.6194658541029,27.54408784949591,3,11.114803331117322,8.265392930852224
2020,8,Nigeria,North,17.16610065635106,271.5548045635365,0.0,11.378183888475892,66185,3863,187,3005,real,67157.0,75651.0,3886.0,3609.0,118.92168364144412,22.9066657393341,3,11.100224239197436,8.259458195332408
2020,9,Nigeria,North,18.818052298574354,173.44998688503523,27.409893114789305,12.0,49131,3436,187,3005,real,66185.0,67157.0,3863.0,3886.0,271.5548045635365,17.16610065635106,3,10.802265832658986,8.142354276849835
2020,10,Nigeria,North,20.85794964204982,106.88727780389344,28.272298413151297,10.195168985116634,48676,2628,187,3005,real,49131.0,66185.0,3436.0,3863.0,173.44998688503523,18.818052298574354,4,10.792961918250924,7.874358824729881
2020,11,Nigeria,North,18.93247755138972,121.46020956156144,59.51975625648934,10.048528063435104,36353,2370,187,3005,real,48676.0,49131.0,2628.0,3436.0,106.88727780389344,20.85794964204982,4,10.501059518173044,7.771067086065406
2020,12,Nigeria,North,23.227861421639144,165.61565433313947,15.7818317813201,12.0,31351,1628,187,3005,real,36353.0,48676.0,2370.0,2628.0,121.46020956156144,18.93247755138972,4,10.353033339879467,7.395721608602045
2021,1,Nigeria,North,28.92266139476705,280.42191872372524,58.97511792669141,11.57657982213614,42394,1971,187,3005,real,31351.0,36353.0,1628.0,2370.0,165.61565433313947,23.227861421639144,1,10.654785709738103,7.586803535162581
2021,2,Nigeria,North,28.48309354112228,135.5537777832516,0.0,12.0,37532,1868,187,3005,real,42394.0,31351.0,1971.0,1628.0,280.42191872372524,28.92266139476705,1,10.53297582498551,7.533158807455563
2021,3,Nigeria,North,34.68307850732747,246.48632819279743,27.84246208155016,12.0,46441,2175,187,3005,real,37532.0,42394.0,1868.0,1971.0,135.5537777832516,28.48309354112228,1,10.745959501206636,7.685243607975833
2021,4,Nigeria,North,29.527970211737607,94.36266691498234,32.26136657662975,9.268474861613216,38435,2763,187,3005,real,46441.0,37532.0,2175.0,1868.0,246.48632819279743,34.68307850732747,2,10.556749799397158,7.92443418488756
2021,5,Nigeria,North,27.803647691043555,175.6096027730002,56.15228151554958,10.511606796699311,45297,3428,187,3005,real,38435.0,46441.0,2763.0,2175.0,94.36266691498234,29.527970211737607,2,10.721018160386105,8.14002395246292
2021,6,Nigeria,North,26.37851965598685,164.82182855173076,42.63355566074416,12.0,56041,3379,187,3005,real,45297.0,38435.0,3428.0,2763.0,175.6096027730002,27.803647691043555,2,10.933856688607833,8.125630988477065
2021,7,Nigeria,North,20.890271455079706,194.6675776594536,54.29774392133316,12.0,54895,3160,187,3005,real,56041.0,45297.0,3379.0,3428.0,164.82182855173076,26.37851965598685,3,10.91319576509823,8.058643712215618
2021,8,Nigeria,North,19.12527869638579,231.80270896692187,15.08884240250547,11.830474555163768,63016,3041,187,3005,real,54895.0,56041.0,3160.0,3379.0,194.6675776594536,20.890271455079706,3,11.051159810242904,8.020270472819238
2021,9,Nigeria,North,18.674615578433546,157.4291171471413,20.015874250781245,10.942278965132257,54515,3318,187,3005,real,63016.0,54895.0,3041.0,3160.0,231.80270896692187,19.12527869638579,3,10.906249515547403,8.107418811719974
2021,10,Nigeria,North,16.5409553816164,139.77259866251111,17.94988259299526,9.792140634131336,50322,3324,187,3005,real,54515.0,63016.0,3318.0,3041.0,157.4291171471413,18.674615578433546,4,10.826217508039186,8.109224953089955
2021,11,Nigeria,North,20.976876259578745,160.99491130203432,4.031983983644999,12.0,47671,3542,187,3005,real,50322.0,54515.0,3324.0,3318.0,139.77259866251111,16.5409553816164,4,10.772099502426816,8.172729104865471
2021,12,Nigeria,North,24.83586540807677,189.1537468171393,24.29416020718917,11.832817956464869,45313,2851,187,3005,real,47671.0,50322.0,3542.0,3324.0,160.99491130203432,20.976876259578745,4,10.7213713144974,7.955775781534187
2022,1,Nigeria,North,29.075810473955507,189.543753027738,4.133846274670276,12.0,43054,2545,187,3005,real,45313.0,47671.0,2851.0,3542.0,189.1537468171393,24.83586540807677,1,10.670233647130265,7.842278779117352
